tweet_id,aggr,auth_id,auth_power,bully,harm,peer,rep,targ_id,targ_power
1138441605646553089,1,1046264370886582400,0,0,1,0,0,25073877,1
1138441614018449408,1,284566286,0,0,1,1,0,1055855221753163776,0
1138441672726122496,1,1048691298,0,0,0,0,1,1850138442,0
1138441681118699520,1,267377316,0,0,1,0,0,26257166,1
1138441727252008961,1,1027828463607017600,0,0,0,0,0,1030711922,1
1138441765000794113,0,1645454665,0,0,0,0,0,35936474,1
1138441798555189248,1,59926199,0,0,0,0,0,1502284800,1
1138441840519262209,0,92268412,0,0,0,0,0,37653290,1
1138441911834959872,0,1110546468715356160,0,0,0,0,0,1131662639795494784,0
1138442087958024194,1,1050440851216879616,0,0,0,1,0,302703226,0
1138442226378379264,1,1004824896407592960,0,0,0,0,0,1121879306517586048,1
1138442285123874817,1,455008707,0,0,0,0,0,104274989,0
1138442306074419204,1,18652879,0,0,0,0,0,16609497,0
1138442377394343936,1,1080002091144232960,0,0,0,0,0,3422066482,1
1138442419320623105,1,2295590613,1,0,0,0,0,956199373842604032,0
1138442578691534848,1,280843473,0,0,0,1,0,420844506,0
1138442633217490951,1,558300043,0,0,0,0,0,262443949,0
1138442805217566720,0,1028406517693906944,0,0,0,1,0,743504663572582400,0
1138442809378086912,1,313537677,0,0,0,0,0,1008774252424675200,0
1138442838742568961,1,336634334,0,0,0,1,0,498148512,0
1138442956216721408,1,2633189595,0,0,0,0,0,440432333,0
1138443191076741124,1,2915095184,0,0,0,0,0,404976858,1
1138443195283644416,0,3174449180,0,0,0,0,0,3080953538,1
1138443220428480512,0,904939584143941632,0,0,0,0,0,2313733368,0
1138443312694726658,0,928334071381426176,0,0,0,0,0,4573405572,1
1138443325294358529,1,183124940,0,0,0,0,0,63302020,1
1138443354654617601,1,236631549,0,0,0,0,0,51474107,0
1138443388204802048,1,483787802,0,0,0,0,0,910274420387827584,1
1138443451140378624,1,46142003,0,0,0,1,0,507469489,0
1138443480500510721,1,42177833,0,0,0,0,0,912745119350165632,0
1138443606317043712,0,1002284251,0,0,0,0,0,612286124,0
1138443665024659456,1,3343680628,0,0,0,0,0,959218784,0
1138443937683771392,1,835158325549535232,0,0,0,0,0,911290549541289984,1
1138444042516066305,1,3610290436,0,0,0,0,0,4061874142,0
1138444130584027136,0,1540090651,0,0,0,0,0,125060508,1
1138444151576551425,1,125180470,0,0,0,0,0,1029026414006292352,0
1138444164142653443,1,887981855332597760,0,0,0,0,0,363811679,1
1138444189321060352,0,1606191355,0,0,0,0,0,180233482,0
1138444373870309376,1,918649246915555200,0,0,0,0,0,1052739335810891776,0
1138444373874503681,0,22789044,0,0,0,1,0,321525021,0
1138444432578142208,1,1052195594,0,0,0,0,0,384550479,1
1138444457748127744,1,725139108675260416,0,0,0,0,0,816023072645980160,0
1138444474537799680,1,22091329,0,0,0,1,0,28785486,0
1138444566821036032,1,521069234,0,0,0,1,0,485378429,0
1138444914931445763,1,4569103995,0,0,0,0,0,117746689,0
1138444961081413633,1,989171082119843840,0,0,0,1,0,906339053028757632,0
1138445078513324033,1,241632000,0,1,1,1,0,25073877,1
1138445082724655105,0,23675351,0,0,0,0,0,755113,1
1138445145605586950,1,1892949054,0,0,0,0,0,2600349828,0
1138445145630760964,1,2382140493,0,0,0,0,0,2820152246,0
1138445158201135104,0,2860899267,0,0,0,0,0,317114365,1
1138445292406235136,1,888377707574288384,0,0,0,0,0,1091247464,0
1138445367920549889,1,117776581,0,0,0,0,0,2876041031,1
1138445699266338816,0,834590742769135616,0,0,0,0,0,128302746,0
1138445778949738498,1,2714042981,0,0,0,0,0,1091399247705005952,0
1138445950928719872,0,1455204966,0,0,0,0,0,1040323415658450944,0
1138446101911130115,1,1098240743003565952,0,0,0,1,0,274914898,1
1138446131275456512,1,2802645924,0,0,0,0,0,332464449,0
1138446240352559104,1,259944038,0,0,0,0,0,2815614326,0
1138446311643127808,1,873952678258368512,0,0,0,1,0,29814872,1
1138446336817291264,1,306539676,0,0,0,0,0,71389594,0
1138446433294737409,1,2596063477,0,0,0,0,0,1138210551362936832,0
1138446689109331968,1,194940329,0,0,0,0,0,235714848,0
1138446810769494019,1,718659896,0,0,0,0,0,2661743679,0
1138447129536389120,1,144882638,0,0,0,0,0,22858849,0
1138447200852369411,1,281602399,0,1,1,0,0,533394907,1
1138447242761777154,1,3304931243,0,0,0,0,0,1062210045360906240,0
1138447246951886848,1,1088124037241491584,0,0,0,0,0,710590871700426752,1
1138447318276091904,1,1130126123948498944,0,0,0,0,0,1136648823554662400,1
1138447586719883268,1,115585867,0,1,1,1,0,108527993,0
1138447733491142656,1,942861492378009600,0,0,0,1,0,2485839768,1
1138447867713134592,1,70319365,0,0,0,0,0,4880494992,0
1138448190670364672,1,25538197,0,0,0,0,0,28066436,1
1138448257812697088,1,25515898,0,0,0,1,0,68003551,0
1138448337496084480,1,2400280280,0,0,0,1,0,2795274576,1
1138448735967567873,1,2913146588,0,0,0,0,1,237100402,1
1138448752719609862,1,1124395540203167616,0,0,0,0,0,605969692,1
1138448815642632192,0,955068391068524416,0,0,0,1,0,3426721575,0
1138448857585442821,1,1098349199798628352,0,1,1,0,0,138203134,1
1138449029552070656,1,3131754725,0,1,1,0,0,27673684,1
1138449084061290500,1,109098981,0,0,0,1,0,363471727,0
1138449088288964608,1,2555164123,0,0,1,0,0,18166778,1
1138449142794137600,1,221994776,0,0,0,0,0,36329776,1
1138449276999278592,1,2602044454,0,0,0,0,0,1410818941,0
1138449327347683328,1,254259414,0,1,1,0,0,25073877,1
1138449595762130944,0,768158362303332352,0,0,0,0,0,725699760934510592,0
1138449616737906689,1,911927837988392960,0,0,0,0,1,3157736703,1
1138449721603870726,1,1070957041739595776,0,0,0,1,0,1040339735670087552,0
1138449729992495104,1,887789130,0,0,0,0,0,2652238078,0
1138449767766343682,0,1137026426182541184,0,0,0,1,0,1052539916209541248,0
1138449860007464961,1,788913611632586752,0,0,0,0,0,11134252,1
1138449935538561032,0,394229656,0,0,0,0,0,584166145,0
1138449943901986816,1,709024023037001728,0,0,0,0,0,1093557384155484160,1
1138450015230275584,1,1074797549884792832,0,0,0,0,0,418264507,0
1138450178770210816,1,458251256,0,0,0,0,1,3111429166,0
1138450220751216640,1,1033019713503326208,0,1,1,0,0,25073877,1
1138450300417847297,1,1110276700884140032,0,0,0,0,0,84231349,1
1138450388519198720,0,304424675,0,0,0,1,0,14190948,1
1138450451437936646,1,902614140245696384,0,0,0,0,0,1077981950533664768,1
1138450455623811074,1,117261470,0,0,0,0,0,415786964,1
1138450589849980930,1,1083879264003461248,0,0,0,0,0,352387444,0
1138450661119578117,0,2858154500,0,0,0,0,0,240792100,0
1138450694699175939,1,165533810,0,0,0,0,0,1664037762,0
1138450715679043587,1,745813523146674176,0,0,0,1,0,3258457934,0
1138450854061793280,1,959301157112889216,0,0,1,0,1,103354702,0
1138450875062640640,1,313879047,0,0,0,0,0,1035663532765970432,0
1138451063802159104,1,203519907,0,0,0,0,0,2958128313,0
1138451097343922178,1,971299742297804800,0,0,0,1,0,968279544619773952,0
1138451361564151808,1,1136649103688032384,0,0,0,0,0,27000730,1
1138451428689829895,1,1087355444115525632,0,0,0,0,0,176566242,1
1138451533551546368,0,27367144,0,0,0,1,0,807095,1
1138451588085899264,1,3411273706,0,0,0,0,0,3188141636,0
1138451638396620801,1,1114511339282546816,0,0,0,0,0,3157623005,0
1138451734890766337,1,1250270720,1,0,0,0,0,226355404,0
1138451789420871682,0,743523679,0,0,0,0,0,10228272,1
1138451831342977025,0,847259645521518592,0,0,0,0,0,806587076128993280,0
1138451898443415559,1,777961220661927936,0,0,1,1,0,105250713,1
1138451994912395265,1,2324275764,0,0,0,0,0,244120148,0
1138452120762540032,1,2767992109,1,0,0,1,1,470598793,0
1138452192053080065,1,1329088292,1,0,0,0,0,2184322140,0
1138452196255850503,1,907712250642882560,0,0,0,1,0,14629315,1
1138452263377264640,1,311329429,0,0,0,0,0,1666139257,0
1138452275922460674,1,1045094544965087232,0,0,0,0,0,1010339042867720192,0
1138452275947626497,0,34106140,0,0,0,0,0,45527036,1
1138452355639324672,1,3197839394,0,0,0,0,0,908467400886059008,0
1138452389176983553,1,549364180,0,0,0,0,0,2990269701,0
1138452418549768195,1,288607873,0,0,0,0,0,872867166491750400,0
1138452670195425281,1,2332322562,0,0,0,0,0,3302649774,0
1138452741494382594,1,1109265937436413952,0,0,0,0,0,727941468657065984,0
1138452800227160065,1,55335323,0,0,0,0,0,237087456,0
1138452917671878656,1,168751835,0,0,0,0,0,2664288544,1
1138453118981681155,1,2444664094,0,0,0,1,0,489937124,0
1138453177710325761,0,43342160,0,0,0,1,0,22111533,1
1138453274170970112,1,239089626,1,0,0,0,0,1134276498054176768,0
1138453337119084545,0,4366778003,0,0,0,0,0,3199131969,0
1138453416810897409,1,796386713677479936,0,1,1,1,1,1249982359,1
1138453429372825602,1,1127719235705352192,0,0,0,0,0,20875955,1
1138453634897915904,1,2432802489,0,0,0,1,0,507579892,0
1138453643286523904,1,493223543,0,0,0,0,0,2714002036,0
1138453718783930368,1,616659316,0,0,0,0,0,2774509206,0
1138453727176773632,0,567759044,0,0,0,0,0,1123651652551049216,0
1138453735561158656,0,26189708,0,0,0,0,0,25533930,0
1138453794264616963,1,1539471380,0,1,1,1,0,1284146730,1
1138453915912101891,1,3382664278,0,0,0,0,0,1004678047516233600,0
1138453949466501121,0,1726938330,0,0,0,1,0,1030449187475861632,1
1138453966239522822,1,734040951111323648,0,0,0,0,0,1106428514012708864,0
1138453991422119936,1,2905548517,0,0,0,0,1,1039256106743328768,0
1138454058505838593,1,14849893,0,0,0,0,0,397156096,0
1138454192719372289,1,37675678,0,0,0,0,0,796143966404177920,0
1138454192744468480,1,880034180582612992,0,1,1,0,0,4907414698,1
1138454297585356800,1,32377671,0,0,0,0,0,1084283881497546752,0
1138454310189195265,1,54464830,0,0,0,1,0,263660858,0
1138454851241861120,0,498378258,0,0,0,0,0,2791129399,0
1138454989641306115,1,2939984211,0,0,1,1,0,719666948263567360,1
1138455014807080962,1,939205737833738240,0,0,0,0,0,3044930494,0
1138455136467111941,1,59047875,0,0,1,0,0,177547780,1
1138455220332220417,1,36817176,0,0,0,0,0,291358117,0
1138455220340613120,1,981592056547233792,0,0,1,1,1,1069257970951819264,0
1138455547483697154,1,235017967,1,0,0,0,0,980152398449660032,0
1138455576877441028,1,1898815045,0,0,0,1,0,780787902611542016,1
1138455681701502981,0,1299247154,0,0,0,0,0,775171311261712384,0
1138455740425932800,1,96063461,0,0,0,0,0,266706213,0
1138455815940136968,1,291981882,0,0,1,0,0,25073877,1
1138455832700575748,1,216353366,0,0,0,0,0,70237397,1
1138455845283553283,1,3155908558,0,0,0,0,0,495613678,1
1138455870445166592,1,1852747345,0,0,0,0,0,634714293,0
1138455874656264192,1,1884102720,0,0,0,0,0,165897042,0
1138455996291059712,0,115836096,0,0,0,0,0,99411456,0
1138456021452644354,0,171202876,0,0,0,0,0,809450977896099840,0
1138456075966005250,1,330508019,0,0,0,1,0,3578062457,0
1138456193406554112,1,869664573925859328,0,0,1,0,0,20015311,1
1138456201820291073,1,1032102694020935552,0,0,0,1,0,852640557528735744,1
1138456226981908480,1,1102341332,0,0,0,1,0,4495960535,0
1138456247961903105,1,323226198,1,0,0,0,0,172929437,0
1138456344414105602,1,747914114463326208,0,1,1,0,1,788165979574562816,0
1138456361178677248,0,874133231414648832,0,0,0,0,0,4038410473,0
1138456382162853891,1,4853899929,0,0,0,1,0,16738904,1
1138456428291776513,1,1620262189,1,0,0,0,0,3019167967,0
1138456445085790208,0,831568484,0,0,0,0,0,945145880549707776,1
1138456474458439682,1,1162117236,0,0,0,0,0,334423978,0
1138456524781735937,1,207798578,0,0,0,0,0,82923436,1
1138456600254001156,1,233657187,0,0,0,0,0,162946728,0
1138456633833611264,1,142001102,0,0,0,0,0,77526685,0
1138456646416551936,1,566869796,0,0,0,0,0,1445570048,0
1138456671582392322,1,593280114,0,0,0,1,0,3430994644,1
1138456801580597253,0,207363644,0,0,0,0,0,1618733425,1
1138456898083131392,1,1112902407858605952,0,0,0,1,0,1365549158,0
1138456960989368321,1,551271284,0,0,0,1,0,463489618,0
1138457250375327744,1,18169302,0,1,0,1,0,341567459,1
1138457313294082051,1,1105650516770598784,0,0,0,0,0,164862130,1
1138457330058715136,1,823711390334648320,0,0,0,0,0,958432236407345152,0
1138457351059660801,1,793803475201171456,0,0,0,0,0,749762501403959296,1
1138457376196038657,1,17047742,0,1,1,1,0,25073877,1
1138457376200241158,0,211213004,0,0,0,1,0,49047867,0
1138457401374531585,1,906997159391846400,0,0,0,0,0,1009012949606981632,0
1138457451693510656,1,742774221353390080,1,0,0,1,0,1001868730287112192,0
1138457451710357508,1,961726423852552192,0,0,0,1,0,599554349,0
1138457476863594496,1,69669244,0,0,0,1,0,16254427,1
1138457518815031299,1,3111975341,0,0,0,0,0,4674008100,0
1138457535617409025,1,1100799464153993216,0,0,0,0,1,562466980,0
1138457543993417729,1,332462155,0,0,0,0,0,336949793,0
1138457560745500672,1,960811402138148864,0,0,0,0,0,124615794,0
1138457770494189569,1,932052074770190336,0,0,0,0,0,987139870748479616,0
1138457791465697282,0,1121106403685486592,0,0,0,0,0,3283482342,1
1138457812407848965,1,974806352437575552,0,0,0,0,0,106145703,0
1138457820813320197,0,584332522,0,0,0,1,0,331865132,0
1138457829201907712,1,2832276209,0,0,1,0,0,3027676523,0
1138457866933800960,1,767177511428034560,0,0,0,1,0,911341801,0
1138457913071218689,1,31153390,0,0,0,1,0,2382825588,1
1138457988564492289,1,1101003861156946048,0,0,0,1,0,2442888666,1
1138458026338336768,1,396722832,0,0,0,0,0,308730759,0
1138458068293947393,1,1662793004,0,0,0,0,0,1034795824188809216,0
1138458173122142208,1,3226623914,0,0,0,0,1,3906083060,0
1138458244425408520,0,252766661,0,0,0,0,0,2931350741,0
1138458248611291139,0,780912924445536256,0,0,0,1,0,730771208094900224,0
1138458261210972161,0,1078030071581949952,0,0,0,0,0,138203134,1
1138458600953798662,1,1091336773530201984,0,0,0,0,0,1112944194010710016,1
1138458634508218368,1,1131777289698590848,0,0,1,0,0,1949860656,1
1138458793900171264,0,822913746,0,0,0,0,0,968251688,0
1138459049731792901,1,995337075212914816,0,0,0,1,0,1003352754373431168,1
1138459234285363200,1,705877028,0,0,0,0,0,1094629395648659584,1
1138459246889242624,1,949099918488195200,0,0,0,0,0,47799910,1
1138459255265288192,1,357832930,0,0,0,0,0,2364043340,1
1138459288807104512,1,247489738,0,0,0,0,0,1138187865811111936,0
1138459339138768898,1,825785975389487104,0,0,0,0,0,47799910,1
1138459544672247810,1,305725499,0,1,1,1,0,1080019095670669184,0
1138459569829683203,1,1014744692624326784,0,0,0,0,0,2417668026,0
1138459720816181248,1,783016383042977792,0,0,0,0,0,1115116724,0
1138459754366414848,1,1136493220869939200,0,0,0,0,1,259617018,1
1138459792115216385,1,440267624,0,0,0,0,0,394362786,0
1138459859240804353,1,418263316,0,0,0,0,0,1083433381856272384,0
1138459901166903296,1,2386538446,0,0,0,0,0,105666781,0
1138459985053134849,1,2889068524,0,0,1,0,0,27260086,1
1138460194776768514,0,36689509,0,0,0,0,0,18222378,1
1138460345780056064,0,909078834913382400,0,0,0,0,0,748445544192741376,0
1138460408686231553,1,965460272,0,0,0,0,1,35936474,0
1138460417104236545,1,2996964558,0,0,0,0,0,1400515844,0
1138460484183764993,1,3384236769,0,0,0,0,0,778241737756176384,0
1138460693924069380,1,793569144327114752,0,0,0,0,0,2954247252,0
1138460735837749251,1,264117441,0,0,0,0,0,104418966,0
1138460752623411201,0,355969982,0,0,0,0,0,229841284,0
1138460861679460354,1,1110547433099022336,0,0,0,0,0,974607024641232768,0
1138461109134999552,1,1402889612,0,0,0,0,0,3415211807,0
1138461138503573504,1,1004294995510268032,0,1,1,0,1,87427080,0
1138461142706204677,1,630031489,0,0,0,1,1,1060791326868992000,0
1138461264345149440,1,2941052208,1,0,0,0,0,1112068405291421568,0
1138461406951616513,1,964563815429001216,0,0,0,0,0,843460241387937792,0
1138461440476663814,1,1097807638719418368,0,0,0,0,0,1066020913940840448,1
1138461444700299265,1,1120000411228868608,0,0,0,1,0,1039611352526937984,1
1138461612451532802,1,1062365461105557632,0,1,1,1,0,341190477,1
1138461633443913728,1,1014918290223738752,0,0,1,0,0,25073877,1
1138461641840836608,1,1358146357,1,0,0,0,0,526561034,0
1138461721499250691,0,1051864558950903808,0,0,0,0,0,278716947,1
1138461742466588673,1,1011233145914441600,0,0,0,1,0,1425569084,0
1138461817993383937,1,973024107540504576,0,1,1,1,0,870149943855427584,1
1138462107375001600,1,83319631,0,0,1,0,0,1095670623907524608,1
1138462107404578816,1,56456924,0,0,1,0,0,44470533,1
1138462119970709505,1,223075605,0,1,1,0,0,18088038,1
1138462229039341569,1,2944737795,0,0,0,1,0,1083775029689704448,0
1138462640051638272,1,995969882129711232,0,0,0,0,0,1067793464857772032,0
1138462673639759873,1,735485396805668864,0,0,0,1,0,948011443437400064,0
1138462711380135936,0,27867068,0,0,0,0,0,26410575,0
1138462715557498880,0,1232196727,0,0,0,0,0,2954482424,0
1138462770083586048,1,256198776,0,0,0,0,1,422074226,0
1138462925281214465,1,1627781137,0,1,1,0,0,91279573,1
1138463218890883073,1,617410267,1,0,0,0,1,830920263097135104,0
1138463248242696195,1,1133816435971633152,0,1,1,0,1,25073877,1
1138463265007243264,1,1677707131,0,0,0,0,0,729941760,1
1138463407642992640,1,70984882,0,0,0,0,0,20017388,0
1138463504111951872,1,299167323,0,0,0,0,0,96951800,1
1138463550220001280,1,450095017,0,0,0,0,0,274914898,1
1138463592167170050,1,400216329,0,0,0,0,1,4514562492,0
1138463600564158464,0,105845260,0,0,0,0,0,2930935453,1
1138463734794457090,0,2997800484,0,0,0,0,0,1022658390835818368,1
1138463772522078208,1,1126141083916873600,0,0,0,1,0,40600339,0
1138463927732510721,0,885237261910114304,0,0,0,0,0,968873131225075584,0
1138463957063208960,1,1616386392,0,0,0,0,0,15332636,1
1138464057739100164,1,749211811724091392,0,0,0,0,1,38934733,0
1138464187770970113,0,1978463550,0,0,0,1,0,7157132,1
1138464401680453634,1,2858012499,0,0,0,0,1,222526812,0
1138464460404867072,1,942058436715573248,0,0,0,1,0,10371822,0
1138464531687137281,0,66561014,0,0,0,0,0,37290707,0
1138464540088315907,1,1077189793405173760,0,1,1,1,0,254142951,0
1138464573634351105,1,2419163739,0,0,0,0,1,1134407423538663424,0
1138464858867982338,1,855524396928249856,0,0,0,0,0,1001340315440173056,0
1138464888223756288,0,708996163928723456,0,0,0,0,0,43332560,1
1138464900790067200,1,2468448362,0,0,0,0,1,722595725444521984,0
1138464904996896769,1,3473611,0,0,0,0,0,3035286602,0
1138464930150043648,1,1096438380,0,0,0,1,0,15640533,1
1138465215379660800,0,2734889089,0,0,0,0,0,1044806705064947584,0
1138465295046258693,1,929008027876937600,0,0,0,0,0,1080202689189986432,0
1138465429293158401,0,827366553091846144,0,0,0,1,0,1602576463,0
1138465441846898688,1,954780348,0,0,0,0,0,615824430,0
1138465458653421572,1,1019588392521265152,0,0,0,1,0,1661504611,1
1138465483819294721,1,781889893450584064,0,0,0,0,0,940478415110488064,0
1138465504769822722,1,636335789,0,0,0,0,0,600474466,0
1138465567688421377,1,800511985318170624,0,0,1,0,0,18643437,1
1138465576098127873,1,2791932004,0,0,0,0,0,1628808248,0
1138465722894602241,1,1020706395409338368,0,0,0,0,1,1000845744100774016,0
1138465844495867904,1,2212671353,0,0,0,0,0,31298984,0
1138465915824148480,0,73550935,0,0,0,1,0,1034847571322306560,0
1138465970354302978,1,233286943,0,0,0,0,0,732611397113282560,0
1138466024888700929,0,1051631363496001536,0,0,0,0,0,2615614334,0
1138466310092992513,1,243325720,0,0,0,0,0,51293759,1
1138466314291437568,1,3074940663,0,0,0,0,0,246322693,1
1138466318469017600,1,1133871032148930560,0,1,1,0,0,274914898,1
1138466326874398720,1,2815894621,0,0,0,0,0,53209519,0
1138466389780520962,0,841310207523319808,0,0,0,1,0,42666033,0
1138466389788954624,1,286475515,0,0,0,0,1,137022769,0
1138466423330824192,1,574991893,0,1,1,1,0,311532786,1
1138466544957186050,1,2469770983,0,0,1,1,0,40335000,0
1138466557565292545,1,386242652,0,0,0,0,1,1033768199790252032,0
1138466670782144515,0,1035874926388027392,0,0,0,0,0,1136922267659587584,0
1138466695977349120,1,800548400760385536,0,0,0,1,0,1087792565699645440,0
1138466842769575938,1,1031511759184687232,0,0,0,0,0,879756752694235136,0
1138466859525836800,1,785839785185251328,1,0,0,0,0,1033495801924739200,0
1138466888906940417,0,1065525162861346816,0,0,0,1,0,4906750419,1
1138466964396027909,1,2781953799,0,0,0,0,0,791456111576711168,0
1138466981173235712,1,383441565,0,0,0,1,0,32432146,1
1138467086030823430,0,43235187,0,0,0,0,0,14809407,1
1138467161532329984,1,3466043546,0,0,0,1,0,601831833,1
1138467203488112647,0,1109764449014030336,0,0,0,0,0,358912491,0
1138467270571806720,1,737631135237181440,0,0,0,0,0,2711589856,1
1138467341874946055,0,138780452,0,0,0,0,0,30209470,0
1138467396417654784,1,2418324517,0,0,0,1,0,25365049,0
1138467434170654721,1,905096704596344832,0,0,0,1,0,2182156631,0
1138467446740770816,1,1095106026435600384,0,0,0,0,0,340613382,1
1138467492895121409,1,29882417,0,0,0,0,0,25678045,0
1138467585157189634,1,1897192501,0,0,0,0,0,3152600165,1
1138467639687360518,0,1079142675880857600,0,0,0,0,0,67340289,0
1138467648046620672,1,248053656,0,0,0,0,0,125234061,0
1138467723569246208,0,1081913597423435776,0,0,0,0,0,239044860,0
1138467786487767040,1,1092180001959506048,0,0,0,0,0,923779456937930752,0
1138467794872426496,1,1007078383170310016,0,0,1,1,0,25073877,1
1138467836819595264,1,724800229535547392,0,0,0,0,0,305979117,0
1138467870348914689,1,822878361345228800,0,0,1,0,0,11134252,1
1138467891337207810,0,338780813,0,0,0,0,0,796454519089561600,0
1138467899733995520,1,41707949,0,0,0,0,0,204965614,0
1138468105263472641,1,844980075841900544,0,0,0,1,0,3120236769,0
1138468151363100673,1,1106317689163825152,0,0,0,0,0,972765772002021376,0
1138468268816175104,0,2809987474,0,0,0,1,0,2855174834,1
1138468419832090624,1,3184684362,0,0,0,1,0,713198777998450688,0
1138468604368891915,1,398143096,0,0,0,1,0,21288764,1
1138468637906522119,0,150298303,0,0,0,0,0,340662131,0
1138468650506080257,1,1673725148,0,0,0,1,0,78683448,1
1138468692432433154,0,514853026,0,0,0,0,0,3093457282,0
1138468772157775874,1,2170387617,0,0,0,0,0,3308740218,0
1138468881201319937,0,848684221224951808,0,0,0,0,0,1008872490897149952,0
1138468927326081025,0,27357804,0,0,0,0,0,591428299,1
1138468969273286656,0,1149284400,0,0,0,0,0,768627441862643712,0
1138469095115034629,0,402946876,0,0,0,0,0,313651564,0
1138469225117429761,1,155422405,0,0,0,0,0,255282066,0
1138469267064709122,1,1129590755373199360,0,0,0,0,0,998037701210194048,1
1138469267081498625,1,225209550,0,0,0,0,0,245192750,0
1138469271246450688,1,2296699351,0,0,0,0,0,746078289467322368,0
1138469283850260480,0,116844286,0,0,0,0,0,32343441,1
1138469313201999872,1,3109512725,0,0,0,1,0,524647816,0
1138469451618082816,1,897664527524782080,1,0,0,0,0,759039618096336896,0
1138469921363570688,1,154095376,0,1,0,1,0,784427856285802496,1
1138469942360256513,1,1125778526093938816,0,0,0,1,1,962805945020702848,1
1138470009473249280,1,2466692467,0,0,0,1,0,3109512725,0
1138470080780677121,0,168803568,0,0,0,0,0,104040220,1
1138470089169211392,1,784252387103903744,0,1,1,0,0,1097612412264607616,0
1138470160447156224,1,16023138,0,1,1,1,1,93069110,1
1138470256924663808,1,863550700030222336,0,0,0,1,0,8839632,1
1138470265325625344,0,2359080097,0,0,0,0,0,797936790,1
1138470336612196353,1,2376375144,0,0,0,0,1,3190935506,0
1138470433068605445,1,4125348681,0,1,1,0,0,3031759144,1
1138470454035767296,1,22108098,0,0,0,0,0,732251319730196480,1
1138470508599611396,1,1911234786,0,0,0,0,1,16560043,1
1138470529566797824,1,1136085938361126784,0,0,0,0,0,3083660267,0
1138470676342411265,0,744124526,0,0,0,1,0,1040230001889685632,0
1138470705727791105,1,975288359487660032,0,0,0,0,0,2487185491,0
1138470848329916417,0,333623953,0,0,0,1,0,941873227,0
1138470869305634816,0,2200022938,0,0,0,0,0,3060489838,1
1138470877664702464,1,602151382,0,1,1,0,0,26257166,1
1138470932207550464,0,979414977823068160,0,0,0,0,0,422421842,0
1138470944807108608,1,2945936598,0,0,0,1,0,387453623,0
1138471016085315587,1,898127578816532480,0,0,0,0,0,234468169,0
1138471045457948673,1,819409939844186112,0,1,1,0,1,1029976976738713600,0
1138471070623850496,1,2344206741,0,0,0,1,0,979414977823068160,0
1138471255164801026,1,766983793953484800,0,0,0,0,0,1024057682192420864,0
1138471339038248960,0,124514894,0,0,0,0,0,216296407,0
1138471347431051265,1,2770611454,0,0,0,0,0,2197425479,0
1138471351650529284,0,2903200118,0,0,0,1,0,750551573760270336,0
1138471368410959874,1,4777119863,0,0,1,0,0,216299334,1
1138471456487219201,1,702047303,0,0,0,1,0,1462626500,1
1138471494244274179,1,718799155171188736,0,1,1,1,0,49365029,1
1138471515194843136,1,1091383488593444864,0,0,0,0,0,1022877196606681216,0
1138471548761849858,1,961413359307558784,0,0,1,1,0,812146426557894656,0
1138471682975371264,1,1111312712544456832,0,0,0,0,0,770869718303596544,1
1138471875917598723,0,1543014758,0,0,0,0,0,261886990,1
1138471888487964674,1,1654222872,0,0,0,0,0,824658464496574464,0
1138471955600949248,0,1137398007958130816,0,0,0,1,0,4583331132,0
1138472010122715136,0,937741743340048384,0,0,0,0,0,1704887058,0
1138472236640342023,1,4858253226,0,0,0,0,0,2447187588,0
1138472240821891072,1,137892296,0,0,0,0,0,718691962002386944,0
1138472328915050496,1,204638559,0,0,0,1,0,883585723,0
1138472370837102594,0,1082552372956680192,0,0,0,0,0,944337268579414016,0
1138472400226377728,1,452540786,0,0,0,0,0,991011588281859968,0
1138472534414888960,1,604157166,0,0,0,1,0,3345599729,0
1138472555390656514,1,4298368943,0,0,0,0,0,970459949276061568,0
1138472760940933120,1,1130582957989736448,0,0,1,1,0,3105981916,0
1138472865781702658,1,2159374735,0,0,0,0,0,987430867948547968,0
1138473058728120322,0,1131530607501160448,0,0,0,0,0,1067579735893598208,0
1138473088075456512,1,850874308293304320,0,0,1,1,0,860442292343021568,0
1138473130014281728,1,2485377169,1,0,0,1,0,97255094,0
1138473146783338501,0,974966406,0,0,0,0,0,257137709,1
1138473201321828353,1,1100917447123718016,0,0,0,1,0,1126045128487923584,1
1138473205503541249,1,1115490234584535040,0,0,0,0,0,177547780,1
1138473222305964033,1,3400912864,0,0,0,0,0,430574058,0
1138473360688648192,1,899109010451963904,0,0,0,1,0,41828498,0
1138473515915653126,1,375779576,0,0,0,1,0,1368041618,0
1138473767536144384,1,1013691236442689536,0,0,0,1,0,249648083,0
1138473880815919105,1,262927507,0,0,0,0,0,29849826,0
1138473922729455616,1,37501024,0,0,1,0,0,25073877,1
1138473943730274304,0,2963205080,0,0,0,0,0,1125961947042729984,0
1138473998231232513,0,1019716272,0,0,0,0,0,3288840984,1
1138474023422169094,1,2259338498,0,0,0,0,0,720015495265693696,0
1138474228930531330,1,196214448,0,0,1,1,0,746103153716760576,0
1138474241530183680,1,2332541701,0,1,1,0,1,43522180,1
1138474396715294726,1,591322108,0,0,0,1,0,1041511268862046208,0
1138474442823258113,1,361195710,0,0,0,0,0,1020988872686174208,0
1138474442827243520,1,134727759,1,0,0,0,0,878499202107531264,0
1138474476394504194,1,830411154375720960,0,0,1,1,0,25073877,1
