tweet_id,FKRA,FRE,achieve,adverb,affect,aggr_auth_messages,aggr_follow_up_users,aggr_messages,anger,anx,article,assent,auth_followers,auth_friends,auth_verified,author_message_count,auxverb,bi_overlap,bio,body,cause,certain,cogmech,comp,conj,cross_entropy,death,discrep,down_mentions,downward_overlap,excl,family,feel,filler,follow_up_messages,follow_up_users,friend,funct,future,health,hear,home,humans,i,in_overlap,incl,ingest,inhib,insight,ipron,leisure,max_auth_favorites,max_auth_replies,max_auth_rts,message_count,money,motion,mutual_mentions,mutual_mentions_repeats,neg,negate,negemo,neu,new_words_ratio,nonfl,num_chars,num_unique_terms,num_words,number,out_overlap,past,percept,pos,posemo,ppron,preps,present,pronoun,quant,relativ,relig,sad,see,sexual,shehe,social,space,swear,targ_followers,targ_friends,targ_verified,target_message_count,tentat,they,thread_length,time,timeline_sim,up_mentions,upward_overlap,verb,we,work,you
1138405882751062018,6.6,54.74,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,63.0,False,2.0,0.0,0.004995836802664446,0.0,0.0,0.0,0.0,0.0,-0.34,0.0,8.397958542298692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001769911504424779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.444,0.0,0.0,0.556,1.0,0.0,21.0,4.0,4.0,0.0,0.03053435114503817,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1113.0,72.0,False,262.0,0.0,0.0,6.9608333333333325,0.0,0.07917661033605808,0.0,0.0034100596760443308,0.0,0.0,0.0,0.0
1138405924681465856,4.8,81.86,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,316.0,602.0,False,2954.0,0.0,0.049868766404199474,2.0,1.0,0.0,2.0,2.0,-0.34,1.0,6.799863926049914,0.0,0.0,54.0,0.041237113402061855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.029434546862896982,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1389121338912134,0.5248045940341363,0.194,0.0,2.0,0.8059999999999999,0.16666666666666666,0.0,59.0,12.0,12.0,0.0,0.11698537682789653,0.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,7557.0,391.0,False,2572.0,0.0,0.0,33.7625,1.0,0.3729376906930463,9.0,0.02826725403817915,1.0,0.0,0.0,0.0
1138406218286845953,3.7,75.88,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1059.0,272.0,False,1455.0,0.0,0.015236567762630313,1.0,0.0,0.0,0.0,0.0,-0.5848,0.0,4.845269706786741,0.0,0.0,16.0,0.008064516129032258,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006542056074766356,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.06965174129353234,0.3789712556732224,0.5579999999999999,0.0,1.0,0.442,0.0,0.0,22.0,4.0,4.0,0.0,0.059561128526645774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,66.0,False,187.0,0.0,0.0,44.077222222222225,0.0,0.5855419717121958,78.0,0.024734982332155483,1.0,0.0,0.0,0.0
1138406579009740801,6.9,74.27,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,47.0,138.0,False,1073.0,0.0,0.00655933214072749,2.0,1.0,0.0,0.0,1.0,-0.6597,0.0,8.16185800955852,0.0,1.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00019817677368212452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0682643427741467,0.3258335592301437,0.278,0.0,1.0,0.722,0.5,0.0,97.0,16.0,16.0,0.0,0.012812931204415531,0.0,1.0,0.0,1.0,3.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,53175.0,5900.0,True,2049.0,0.0,0.0,13.813333333333333,0.0,0.7566966209354214,0.0,0.00019466614755693983,1.0,0.0,0.0,0.0
1138406616766615553,0.7,97.03,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,234.0,311.0,False,429.0,0.0,0.00025480952987641737,1.0,0.0,0.0,0.0,0.0,0.1025,0.0,3.7395809500904806,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.005681818181818182,0.007317073170731708,0.312,0.0,2.0,0.313,0.0,1.0,26.0,4.0,4.0,0.0,0.0007572889057175312,0.0,0.0,0.375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2368646.0,2332.0,True,1969.0,0.0,0.0,0.1713888888888889,0.0,0.3553872704106853,0.0,0.0,0.0,0.0,0.0,0.0
1138406683858886656,3.4,95.94,1.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,463.0,182.0,False,360.0,2.0,0.004149377593360996,0.0,0.0,0.0,0.0,2.0,-0.6557,1.0,5.4090463492281975,0.0,0.0,0.0,0.0017857142857142854,0.0,0.0,0.0,0.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043859649122807015,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.016578749058025626,0.04982064567556795,0.328,0.0,1.0,0.672,0.3,0.0,66.0,14.0,14.0,0.0,0.003584229390681004,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,224.0,98.0,False,2046.0,0.0,0.0,13.272777777777774,0.0,0.580016976123727,0.0,0.0049504950495049506,3.0,0.0,0.0,1.0
1138406868412485632,6.9,64.93,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,24.0,518.0,False,143.0,0.0,0.0106414425066509,0.0,0.0,0.0,0.0,3.0,0.5764,1.0,8.06483781095332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.02773246329526917,0.10699588477366256,0.0,0.0,0.0,0.728,0.5714285714285714,0.0,63.0,10.0,11.0,0.0,0.012215812690872073,0.0,1.0,0.272,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2653.0,2465.0,False,1225.0,0.0,0.0,11.2325,0.0,0.2786065543515913,0.0,0.0,1.0,2.0,1.0,0.0
1138406969088323584,1.3,103.62,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,69.0,151.0,False,346.0,1.0,0.0007917656373713379,0.0,0.0,0.0,0.0,1.0,-0.6239,0.0,6.654664651702952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00024113817217265494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.002320185614849188,0.001563721657544957,0.313,0.0,1.0,0.687,0.375,0.0,56.0,9.0,10.0,0.0,0.0016987542468856172,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4079.0,1618.0,False,901.0,0.0,0.0,13.839166666666667,0.0,0.5665947876908469,0.0,0.0,1.0,0.0,0.0,2.0
1138407002609242112,8.4,63.7,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,4851.0,3481.0,False,1549.0,1.0,0.0015323322096230465,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.222743969277871,0.0,0.0,5.0,0.0002543558438255119,1.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001015228426395939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.01833333333333333,0.04291593180482069,0.0,0.0,1.0,1.0,0.0,0.0,106.0,14.0,16.0,2.0,0.002779064381658175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,11276039.0,3014.0,True,740.0,0.0,0.0,0.4588888888888889,4.0,0.7243358397352494,0.0,0.0001179245283018868,1.0,0.0,0.0,0.0
1138407099086581760,7.8,60.71,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,934.0,2770.0,False,1100.0,0.0,0.01873396065012832,1.0,0.0,0.0,0.0,1.0,-0.5563,0.0,6.014572093000448,0.0,0.0,15.0,0.011247443762781188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00508130081300813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.017964071856287425,0.055580061755624174,0.246,0.0,2.0,0.754,0.1111111111111111,0.0,81.0,11.0,12.0,0.0,0.025607180570221752,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,8914.0,6478.0,False,2186.0,0.0,0.0,0.06944444444444445,0.0,0.6042874068329933,0.0,0.006607073455110766,0.0,0.0,0.0,0.0
1138407203935870978,-3.0,120.21,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1758.0,608.0,False,3072.0,0.0,0.020499679692504803,1.0,0.0,0.0,0.0,0.0,-0.5423,0.0,3.888701545586971,0.0,0.0,44.0,0.016452074391988557,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02287968441814596,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,3.0,0.0,0.0,0.07139188495120699,0.33576526566217285,0.778,0.0,1.0,0.222,0.0,0.0,8.0,2.0,2.0,0.0,0.02607640994542147,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,835.0,1084.0,False,2644.0,0.0,0.0,5.1194444444444445,0.0,0.6780444747037078,90.0,0.02924393723252497,1.0,0.0,0.0,1.0
1138407212328652800,6.4,85.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,238.0,2094.0,False,1196.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.862910199580384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26666666666666666,0.0,111.0,17.0,20.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,51.0,6.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
1138407606618378242,9.3,63.87,0.0,1.0,4.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,27.0,217.0,False,80.0,4.0,0.006188118811881188,1.0,0.0,1.0,0.0,4.0,-0.4417,0.0,6.269180062328759,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.018072289156626502,0.16666666666666666,0.301,0.0,4.0,0.568,0.4,0.0,104.0,18.0,20.0,0.0,0.027758501040943788,0.0,0.0,0.131,0.0,2.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3273987.0,1264.0,True,409.0,0.0,0.0,3.8652777777777776,1.0,0.25550984490446715,0.0,0.0,7.0,0.0,0.0,0.0
1138407619184537600,7.2,75.77,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,249.0,745.0,False,2189.0,1.0,0.000333667000333667,2.0,0.0,0.0,0.0,3.0,-0.7906,0.0,7.862193360578785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.005235602094240838,0.01482326111744584,0.318,0.0,2.0,0.682,0.2,0.0,97.0,15.0,18.0,0.0,0.002361275088547816,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,40565.0,104.0,True,414.0,1.0,0.0,3.5097222222222224,0.0,0.22910161536174165,0.0,0.0,4.0,0.0,2.0,0.0
1138407807924002816,5.0,83.85,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,29.0,False,66.0,1.0,0.0009154155986818016,0.0,0.0,0.0,1.0,5.0,-0.6124,0.0,7.623525538183209,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.027586206896551724,0.15384615384615385,0.235,0.0,0.0,0.765,0.8888888888888888,0.0,85.0,13.0,14.0,0.0,0.01072961373390558,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,71730.0,442.0,True,2729.0,0.0,0.0,0.0825,0.0,0.22473950127546755,2.0,0.0,1.0,0.0,0.0,0.0
1138407984088829952,-0.7,114.12,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3259.0,1176.0,False,2768.0,1.0,0.012843668472807546,0.0,0.0,0.0,0.0,2.0,0.3724,0.0,8.809629437226153,0.0,0.0,18.0,0.005744125326370757,1.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005855397148676171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.050990462215700666,0.24414869206057824,0.0,1.0,1.0,0.733,0.4,0.0,37.0,8.0,8.0,0.0,0.0314868804664723,0.0,0.0,0.267,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,692.0,593.0,False,2621.0,0.0,0.0,0.4952777777777778,0.0,0.9401534810258704,13.0,0.00972972972972973,2.0,1.0,0.0,0.0
1138408034437402624,2.2,102.53,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,672.0,318.0,False,2978.0,1.0,0.02583333333333333,1.0,1.0,0.0,1.0,4.0,-0.2023,1.0,8.611248632439759,0.0,0.0,7.0,0.03564608529598982,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02593406593406593,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.07982261640798226,0.3700934579439252,0.207,0.0,1.0,0.632,0.0,0.0,57.0,12.0,13.0,0.0,0.03833605220228385,0.0,2.0,0.161,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1662.0,956.0,False,1420.0,0.0,0.0,0.07888888888888887,1.0,0.8001450475838913,6.0,0.02325581395348837,2.0,2.0,2.0,0.0
1138408130906271744,5.8,89.25,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,147.0,133.0,False,2873.0,1.0,0.018302828618968387,3.0,0.0,0.0,0.0,3.0,-0.8971,2.0,7.220890307146669,0.0,1.0,2.0,0.002617801047120419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005970149253731343,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.05574098798397864,0.18360981142776125,0.404,0.0,2.0,0.596,0.0,0.0,104.0,19.0,20.0,0.0,0.025,1.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,190.0,236.0,False,2677.0,2.0,2.0,12.543611111111113,1.0,0.8549839600173569,0.0,0.003105590062111801,4.0,0.0,1.0,0.0
1138408315426398218,1.3,103.62,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,219.0,443.0,False,407.0,0.0,0.0008555946382736003,1.0,1.0,0.0,0.0,1.0,-0.7959,1.0,7.41321913878214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.020833333333333332,0.23709536307961504,0.47,0.0,1.0,0.53,0.25,0.0,44.0,10.0,10.0,0.0,0.0016562384983437614,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1815375.0,25715.0,True,758.0,1.0,0.0,39.50388888888889,0.0,0.5433735571611087,0.0,0.0,1.0,0.0,0.0,1.0
1138408474822529024,4.0,101.94,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,171.0,319.0,False,194.0,1.0,0.011870503597122302,0.0,0.0,0.0,0.0,5.0,0.9371,2.0,7.086659889484342,0.0,1.0,4.0,0.017173051519154558,2.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.006618649016935954,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.028350515463917526,0.13474025974025974,0.09,0.0,1.0,0.405,0.0,0.0,87.0,17.0,20.0,0.0,0.04555808656036447,0.0,0.0,0.506,4.0,3.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8976.0,599.0,False,538.0,2.0,0.0,8.116388888888887,0.0,0.3505012393153037,1.0,0.007959067652075043,2.0,0.0,0.0,1.0
1138408609052803072,-2.2,118.18,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,107.0,377.0,False,2846.0,0.0,0.0266884531590414,1.0,0.0,0.0,0.0,0.0,-0.5423,0.0,4.015649503144487,0.0,0.0,75.0,0.02464788732394366,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.015027322404371584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05882352941176471,0.2426631625054753,0.5379999999999999,0.0,1.0,0.462,0.3333333333333333,0.0,21.0,4.0,4.0,0.0,0.040036396724294813,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1379.0,766.0,False,1738.0,0.0,1.0,0.5541666666666667,0.0,0.8414348339221895,11.0,0.02630040911747516,1.0,0.0,0.0,0.0
1138408659384459264,3.7,75.88,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1099.0,979.0,False,2924.0,0.0,0.031055900621118005,1.0,1.0,0.0,0.0,0.0,-0.5423,0.0,5.968777603581603,0.0,0.0,41.0,0.024215740231150248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02887700534759358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07273538598839803,0.2945515108256008,0.5379999999999999,0.0,0.0,0.462,0.25,0.0,22.0,4.0,4.0,0.0,0.03630952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,825.0,762.0,False,2404.0,0.0,0.0,11.974166666666667,0.0,0.8943950140033624,39.0,0.027920227920227917,0.0,0.0,0.0,0.0
1138408856495824896,20.2,-47.81,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,847.0,332.0,False,637.0,0.0,0.0018820577164366367,0.0,0.0,0.0,0.0,0.0,-0.6486,0.0,9.9979979436892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.007751937984496123,0.29131985731272303,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,376.0,294.0,False,60.0,0.0,0.0,120.71166666666667,0.0,0.2237177182434036,1.0,0.0028328611898017,0.0,0.0,0.0,0.0
1138409343026696192,4.7,90.13,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,157.0,116.0,False,243.0,4.0,0.00022665457842248413,0.0,0.0,0.0,2.0,2.0,-0.5837,0.0,8.781569204311491,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.001851851851851852,0.0029940119760479052,0.213,1.0,1.0,0.787,0.2,0.0,84.0,16.0,16.0,1.0,0.0002452182442373713,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,601.0,3963.0,False,1718.0,0.0,1.0,40.43305555555556,1.0,0.4799538108598559,0.0,0.0,5.0,0.0,0.0,0.0
1138409510811443201,7.6,76.56,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1531.0,367.0,False,697.0,2.0,0.005306122448979592,1.0,0.0,0.0,0.0,2.0,0.0,2.0,7.775467876446455,0.0,0.0,2.0,0.003041362530413625,1.0,0.0,0.0,0.0,3.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00507399577167019,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.011820330969267141,0.04138950480413895,0.0,1.0,2.0,1.0,0.4615384615384616,0.0,108.0,20.0,20.0,0.0,0.010395010395010396,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,847.0,119.0,False,738.0,0.0,0.0,0.14027777777777778,3.0,0.4102651223220169,1.0,0.004966887417218543,3.0,0.0,0.0,0.0
1138409875719958528,1.3,91.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,171.0,107.0,False,2519.0,1.0,0.07615894039735101,0.0,0.0,0.0,0.0,0.0,-0.5994,0.0,9.042553782675007,0.0,0.0,1.0,0.08646616541353383,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08394160583941605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.06333333333333334,0.1777529346003354,0.6609999999999999,0.0,1.0,0.339,0.0,0.0,13.0,3.0,3.0,0.0,0.08695652173913042,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,126.0,118.0,False,609.0,0.0,0.0,86.68166666666669,0.0,0.3717097396048297,35.0,0.08372093023255814,1.0,1.0,0.0,0.0
1138409997371564032,7.2,61.33,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,234.0,720.0,False,1207.0,1.0,0.0031041440322830977,1.0,1.0,0.0,0.0,1.0,-0.6072,0.0,5.968785253924785,0.0,0.0,1.0,0.0010193679918450561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019109497420217848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.006369426751592357,0.016674606955693186,0.306,0.0,1.0,0.6940000000000001,0.0,0.0,61.0,10.0,10.0,0.0,0.013112491373360938,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5572.0,748.0,False,563.0,0.0,0.0,0.8727777777777778,0.0,0.4319152904560022,0.0,0.0,2.0,0.0,0.0,1.0
1138410047669788672,13.9,22.42,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,841.0,1333.0,False,1855.0,3.0,0.017819356275754542,0.0,0.0,0.0,1.0,2.0,-0.8859999999999999,1.0,5.272621189896874,0.0,0.0,23.0,0.013183000867302688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013710517181534187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04806687565308255,0.2193664076509265,0.5589999999999999,1.0,2.0,0.441,0.0,0.0,102.0,14.0,15.0,0.0,0.010692626875199493,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8620.0,6806.0,False,569.0,0.0,0.0,5.970277777777778,1.0,0.6312696968474648,0.0,0.003009185936015205,3.0,0.0,0.0,0.0
1138410173511454720,9.3,63.87,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,171.0,342.0,False,628.0,2.0,0.0577223088923557,1.0,0.0,1.0,1.0,3.0,-0.5423,0.0,8.017818514939885,0.0,0.0,8.0,0.025522041763341063,1.0,0.0,0.0,0.0,5.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.05135135135135136,0.28773584905660377,0.171,0.0,1.0,0.8290000000000001,0.25,0.0,109.0,20.0,20.0,0.0,0.06565656565656566,1.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,303.0,713.0,False,143.0,0.0,0.0,5.42,0.0,0.5416359202289039,19.0,0.03531300160513644,3.0,0.0,0.0,1.0
